gt_type,scram_cond,stim_num,run,lag,kappa
tracked,2B,1,2,-2,0.16000000000000003
tracked,2B,1,2,-2,-0.059459459459459296
tracked,2B,1,2,-2,0.49090909090909096
tracked,2B,1,2,-2,-0.04672897196261694
tracked,2B,1,2,-2,0.25531914893617025
tracked,2B,1,2,-2,-0.06060606060606055
tracked,2B,1,2,-1,-0.04938271604938271
tracked,2B,1,2,-1,-0.05985037406483795
tracked,2B,1,2,-1,0.1838134430727023
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.06440071556350646
tracked,2B,1,2,-1,-0.04615384615384621
tracked,2B,1,2,-1,-0.04615384615384621
tracked,2B,1,2,-1,-0.04938271604938271
tracked,2B,1,2,-1,-0.04615384615384621
tracked,2B,1,2,-1,-0.017964071856287456
tracked,2B,1,2,-1,0.10526315789473673
tracked,2B,1,2,-1,-0.017964071856287456
tracked,2B,1,2,-1,0.21538461538461529
tracked,2B,1,2,-1,-0.029055690072639306
tracked,2B,1,2,-1,-0.06319947333772213
tracked,2B,1,2,-1,-0.054114994363021474
tracked,2B,1,2,-1,-0.029055690072639306
tracked,2B,1,2,-1,0.15841584158415845
tracked,2B,1,2,-1,-0.05741626794258381
tracked,2B,1,2,-1,-0.05590062111801264
tracked,2B,1,2,-1,-0.05741626794258381
tracked,2B,1,2,-1,-0.051980198019802026
tracked,2B,1,2,-1,-0.029055690072639306
tracked,2B,1,2,-1,0.06318883174136669
tracked,2B,1,2,-1,0.07176287051482055
tracked,2B,1,2,-1,-0.029055690072639306
tracked,2B,1,2,-1,0.0
tracked,2B,1,2,-1,-0.04938271604938271
tracked,2B,1,2,-1,-0.05590062111801264
tracked,2B,1,2,-1,0.21538461538461529
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.060842433697347875
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.051980198019802026
tracked,2B,1,2,-1,-0.03658536585365857
tracked,2B,1,2,-1,-0.06319947333772213
tracked,2B,1,2,-1,-0.0587188612099645
tracked,2B,1,2,-1,-0.017964071856287456
tracked,2B,1,2,-1,-0.04615384615384621
tracked,2B,1,2,-1,-0.042031523642731994
tracked,2B,1,2,-1,-0.05985037406483795
tracked,2B,1,2,0,-0.04878048780487809
tracked,2B,1,2,0,0.08210180623973717
tracked,2B,1,2,0,-0.04878048780487809
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,-0.06360424028268552
tracked,2B,1,2,0,0.21580547112462
tracked,2B,1,2,0,-0.0455927051671734
tracked,2B,1,2,0,-0.04878048780487809
tracked,2B,1,2,0,0.4772036474164133
tracked,2B,1,2,0,-0.01775147928994092
tracked,2B,1,2,0,0.10586011342155
tracked,2B,1,2,0,-0.01775147928994092
tracked,2B,1,2,0,-0.0455927051671734
tracked,2B,1,2,0,0.3827751196172249
tracked,2B,1,2,0,-0.062418725617685133
tracked,2B,1,2,0,-0.05345211581291753
tracked,2B,1,2,0,-0.028708133971292016
tracked,2B,1,2,0,0.158924205378973
tracked,2B,1,2,0,-0.05671077504725908
tracked,2B,1,2,0,-0.05521472392638027
tracked,2B,1,2,0,-0.05671077504725908
tracked,2B,1,2,0,-0.05134474327628369
tracked,2B,1,2,0,-0.028708133971292016
tracked,2B,1,2,0,0.06386066763425247
tracked,2B,1,2,0,-0.06009244992295848
tracked,2B,1,2,0,-0.028708133971292016
tracked,2B,1,2,0,0.0
tracked,2B,1,2,0,-0.04878048780487809
tracked,2B,1,2,0,-0.05521472392638027
tracked,2B,1,2,0,-0.0455927051671734
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,-0.06009244992295848
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,0.158924205378973
tracked,2B,1,2,0,-0.03614457831325302
tracked,2B,1,2,0,-0.062418725617685133
tracked,2B,1,2,0,-0.05799648506151134
tracked,2B,1,2,0,-0.01775147928994092
tracked,2B,1,2,0,-0.0455927051671734
tracked,2B,1,2,0,-0.04152249134948094
tracked,2B,1,2,0,0.08210180623973717
tracked,2B,1,2,1,-0.04938271604938271
tracked,2B,1,2,1,-0.05985037406483795
tracked,2B,1,2,1,-0.04938271604938271
tracked,2B,1,2,1,-0.03658536585365857
tracked,2B,1,2,1,0.036970781156827504
tracked,2B,1,2,1,-0.04615384615384621
tracked,2B,1,2,1,0.21538461538461529
tracked,2B,1,2,1,-0.04938271604938271
tracked,2B,1,2,1,-0.04615384615384621
tracked,2B,1,2,1,-0.017964071856287456
tracked,2B,1,2,1,0.10526315789473673
tracked,2B,1,2,1,-0.017964071856287456
tracked,2B,1,2,1,-0.04615384615384621
tracked,2B,1,2,1,-0.029055690072639306
tracked,2B,1,2,1,-0.06319947333772213
tracked,2B,1,2,1,-0.054114994363021474
tracked,2B,1,2,1,-0.029055690072639306
tracked,2B,1,2,1,-0.051980198019802026
tracked,2B,1,2,1,-0.05741626794258381
tracked,2B,1,2,1,0.12008281573498958
tracked,2B,1,2,1,-0.05741626794258381
tracked,2B,1,2,1,-0.051980198019802026
tracked,2B,1,2,1,-0.029055690072639306
tracked,2B,1,2,1,-0.06171932402645108
tracked,2B,1,2,1,0.2043681747269891
tracked,2B,1,2,1,-0.029055690072639306
tracked,2B,1,2,1,0.0
tracked,2B,1,2,1,-0.04938271604938271
tracked,2B,1,2,1,0.12008281573498958
tracked,2B,1,2,1,-0.04615384615384621
tracked,2B,1,2,1,0.3089430894308943
tracked,2B,1,2,1,0.3089430894308943
tracked,2B,1,2,1,-0.03658536585365857
tracked,2B,1,2,1,0.07176287051482055
tracked,2B,1,2,1,-0.03658536585365857
tracked,2B,1,2,1,-0.051980198019802026
tracked,2B,1,2,1,-0.03658536585365857
tracked,2B,1,2,1,0.1606319947333772
tracked,2B,1,2,1,0.092526690391459
tracked,2B,1,2,1,0.0
tracked,2B,1,2,1,0.21538461538461529
tracked,2B,1,2,1,0.2556917688266199
tracked,2B,1,2,1,0.08146300914380711
tracked,2B,1,2,2,-0.050000000000000044
tracked,2B,1,2,2,-0.06060606060606055
tracked,2B,1,2,2,-0.050000000000000044
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,0.1376811594202899
tracked,2B,1,2,2,-0.04672897196261694
tracked,2B,1,2,2,-0.04672897196261694
tracked,2B,1,2,2,0.18333333333333335
tracked,2B,1,2,2,-0.04672897196261694
tracked,2B,1,2,2,-0.018181818181818077
tracked,2B,1,2,2,-0.058139534883721034
tracked,2B,1,2,2,0.49090909090909096
tracked,2B,1,2,2,-0.04672897196261694
tracked,2B,1,2,2,-0.02941176470588247
tracked,2B,1,2,2,0.16000000000000003
tracked,2B,1,2,2,0.3287671232876712
tracked,2B,1,2,2,-0.02941176470588247
tracked,2B,1,2,2,-0.05263157894736836
tracked,2B,1,2,2,-0.058139534883721034
tracked,2B,1,2,2,0.11949685534591203
tracked,2B,1,2,2,0.10465116279069764
tracked,2B,1,2,2,-0.05263157894736836
tracked,2B,1,2,2,-0.02941176470588247
tracked,2B,1,2,2,0.1875
tracked,2B,1,2,2,-0.0616113744075828
tracked,2B,1,2,2,0.38235294117647056
tracked,2B,1,2,2,0.0
tracked,2B,1,2,2,-0.050000000000000044
tracked,2B,1,2,2,0.11949685534591203
tracked,2B,1,2,2,0.2149532710280373
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,0.071090047393365
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,-0.05263157894736836
tracked,2B,1,2,2,-0.03703703703703698
tracked,2B,1,2,2,0.04800000000000004
tracked,2B,1,2,2,-0.059459459459459296
tracked,2B,1,2,2,0.0
tracked,2B,1,2,2,-0.04672897196261694
tracked,2B,1,2,2,-0.042553191489361764
tracked,2B,1,2,2,0.08080808080808077
tracked,2B,1,2,3,-0.05063291139240511
tracked,2B,1,2,3,0.22165387894288147
tracked,2B,1,2,3,-0.05063291139240511
tracked,2B,1,2,3,0.30833333333333335
tracked,2B,1,2,3,-0.06605504587155964
tracked,2B,1,2,3,-0.04731861198738163
tracked,2B,1,2,3,-0.04731861198738163
tracked,2B,1,2,3,0.4163150492264416
tracked,2B,1,2,3,-0.04308797127468589
tracked,2B,1,2,3,-0.018404907975460016
tracked,2B,1,2,3,-0.058881256133463955
tracked,2B,1,2,3,-0.018404907975460016
tracked,2B,1,2,3,-0.04731861198738163
tracked,2B,1,2,3,-0.02977667493796532
tracked,2B,1,2,3,0.04726536124240377
tracked,2B,1,2,3,-0.05549132947976876
tracked,2B,1,2,3,-0.02977667493796532
tracked,2B,1,2,3,0.15736040609137059
tracked,2B,1,2,3,-0.058881256133463955
tracked,2B,1,2,3,0.11889596602972397
tracked,2B,1,2,3,-0.058881256133463955
tracked,2B,1,2,3,0.36802030456852797
tracked,2B,1,2,3,-0.02977667493796532
tracked,2B,1,2,3,-0.06330067822155216
tracked,2B,1,2,3,0.20319999999999994
tracked,2B,1,2,3,-0.02977667493796532
tracked,2B,1,2,3,0.0
tracked,2B,1,2,3,0.18284106891701823
tracked,2B,1,2,3,0.11889596602972397
tracked,2B,1,2,3,-0.04731861198738163
tracked,2B,1,2,3,-0.03750000000000009
tracked,2B,1,2,3,-0.03750000000000009
tracked,2B,1,2,3,-0.03750000000000009
tracked,2B,1,2,3,0.07039999999999991
tracked,2B,1,2,3,-0.03750000000000009
tracked,2B,1,2,3,-0.053299492385786795
tracked,2B,1,2,3,-0.03750000000000009
tracked,2B,1,2,3,-0.06482106684672528
tracked,2B,1,2,3,-0.06021897810218979
tracked,2B,1,2,3,0.0
tracked,2B,1,2,3,-0.04731861198738163
tracked,2B,1,2,3,-0.04308797127468589
tracked,2B,1,2,3,-0.0613810741687979
tracked,2B,1,2,4,0.18233618233618232
tracked,2B,1,2,4,-0.06217616580310881
tracked,2B,1,2,4,-0.05128205128205132
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.06691449814126416
tracked,2B,1,2,4,-0.047923322683705916
tracked,2B,1,2,4,-0.047923322683705916
tracked,2B,1,2,4,-0.05128205128205132
tracked,2B,1,2,4,0.2545454545454545
tracked,2B,1,2,4,-0.01863354037267073
tracked,2B,1,2,4,-0.058064516129032295
tracked,2B,1,2,4,-0.01863354037267073
tracked,2B,1,2,4,0.47603833865814704
tracked,2B,1,2,4,-0.03015075376884435
tracked,2B,1,2,4,-0.06566347469220246
tracked,2B,1,2,4,-0.0562060889929743
tracked,2B,1,2,4,-0.03015075376884435
tracked,2B,1,2,4,-0.05398457583547556
tracked,2B,1,2,4,0.26640159045725653
tracked,2B,1,2,4,-0.058064516129032295
tracked,2B,1,2,4,-0.059642147117296096
tracked,2B,1,2,4,-0.05398457583547556
tracked,2B,1,2,4,-0.03015075376884435
tracked,2B,1,2,4,-0.06412213740458017
tracked,2B,1,2,4,-0.06217616580310881
tracked,2B,1,2,4,0.38190954773869346
tracked,2B,1,2,4,0.0
tracked,2B,1,2,4,-0.05128205128205132
tracked,2B,1,2,4,-0.058064516129032295
tracked,2B,1,2,4,-0.047923322683705916
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.06320907617504057
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.05398457583547556
tracked,2B,1,2,4,-0.03797468354430378
tracked,2B,1,2,4,-0.06493506493506485
tracked,2B,1,2,4,-0.060998151571164394
tracked,2B,1,2,4,0.0
tracked,2B,1,2,4,-0.047923322683705916
tracked,2B,1,2,4,-0.043636363636363695
tracked,2B,1,2,4,-0.06217616580310881
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.06944444444444442
actual,intact,2,1,-2,-0.05586592178770955
actual,intact,2,1,-2,0.2149532710280373
actual,intact,2,1,-2,-0.07462686567164178
actual,intact,2,1,-2,0.05862068965517242
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,0.17877094972067042
actual,intact,2,1,-2,-0.04672897196261694
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.07905138339920947
actual,intact,2,1,-2,0.0
actual,intact,2,1,-2,0.0
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,0.004987531172069848
actual,intact,2,1,-2,-0.06329113924050622
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.05586592178770955
actual,intact,2,1,-2,0.14936708860759496
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,0.10447761194029848
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.04672897196261694
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.04672897196261694
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.04672897196261694
actual,intact,2,1,-2,0.0
actual,intact,2,1,-2,-0.05586592178770955
actual,intact,2,1,-2,-0.06329113924050622
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.05586592178770955
actual,intact,2,1,-2,-0.035211267605633756
actual,intact,2,1,-2,-0.06329113924050622
actual,intact,2,1,-2,0.14936708860759496
actual,intact,2,1,-2,0.04700162074554293
actual,intact,2,1,-2,-0.06329113924050622
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.04672897196261694
actual,intact,2,1,-2,-0.020242914979756943
actual,intact,2,1,-2,-0.07905138339920947
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,0.12571428571428578
actual,intact,2,1,-1,-0.05517241379310356
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,-0.0736842105263158
actual,intact,2,1,-1,0.05957446808510647
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.05517241379310356
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.07804878048780495
actual,intact,2,1,-1,0.0
actual,intact,2,1,-1,0.0
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,0.006153846153846176
actual,intact,2,1,-1,-0.0625
actual,intact,2,1,-1,0.26086956521739135
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,-0.05517241379310356
actual,intact,2,1,-1,0.15000000000000002
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.0736842105263158
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,0.0
actual,intact,2,1,-1,-0.05517241379310356
actual,intact,2,1,-1,-0.0625
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.05517241379310356
actual,intact,2,1,-1,-0.03478260869565197
actual,intact,2,1,-1,-0.0625
actual,intact,2,1,-1,-0.0625
actual,intact,2,1,-1,0.04800000000000004
actual,intact,2,1,-1,-0.0625
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,-0.04615384615384621
actual,intact,2,1,-1,-0.020000000000000018
actual,intact,2,1,-1,0.08780487804878045
actual,intact,2,1,0,0.26116838487972505
actual,intact,2,1,0,-0.0677200902934536
actual,intact,2,1,0,-0.05449591280653965
actual,intact,2,1,0,-0.0455927051671734
actual,intact,2,1,0,-0.07276507276507282
actual,intact,2,1,0,0.06050420168067239
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,-0.05449591280653965
actual,intact,2,1,0,0.21580547112462
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,-0.07707129094412335
actual,intact,2,1,0,0.0
actual,intact,2,1,0,0.0
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,0.007290400972053468
actual,intact,2,1,0,-0.061728395061728225
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,-0.01976284584980248
actual,intact,2,1,0,-0.05449591280653965
actual,intact,2,1,0,-0.061728395061728225
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,-0.07276507276507282
actual,intact,2,1,0,-0.01976284584980248
actual,intact,2,1,0,-0.0455927051671734
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,0.21580547112462
actual,intact,2,1,0,-0.01976284584980248
actual,intact,2,1,0,-0.01976284584980248
actual,intact,2,1,0,-0.0455927051671734
actual,intact,2,1,0,0.0
actual,intact,2,1,0,-0.05449591280653965
actual,intact,2,1,0,-0.061728395061728225
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,-0.05449591280653965
actual,intact,2,1,0,-0.03436426116838498
actual,intact,2,1,0,0.15061728395061735
actual,intact,2,1,0,0.15061728395061735
actual,intact,2,1,0,-0.08688783570300163
actual,intact,2,1,0,-0.061728395061728225
actual,intact,2,1,0,-0.01976284584980248
actual,intact,2,1,0,0.21580547112462
actual,intact,2,1,0,0.32015810276679835
actual,intact,2,1,0,-0.07707129094412335
actual,intact,2,1,1,0.26086956521739135
actual,intact,2,1,1,0.32000000000000006
actual,intact,2,1,1,-0.05517241379310356
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,0.28421052631578947
actual,intact,2,1,1,-0.0851063829787233
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,0.17931034482758623
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,0.08780487804878045
actual,intact,2,1,1,0.0
actual,intact,2,1,1,0.0
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,0.11076923076923073
actual,intact,2,1,1,0.15000000000000002
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,0.32000000000000006
actual,intact,2,1,1,0.17931034482758623
actual,intact,2,1,1,0.15000000000000002
actual,intact,2,1,1,0.26086956521739135
actual,intact,2,1,1,0.10526315789473684
actual,intact,2,1,1,-0.020000000000000018
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,-0.020000000000000018
actual,intact,2,1,1,-0.020000000000000018
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,0.0
actual,intact,2,1,1,0.17931034482758623
actual,intact,2,1,1,-0.0625
actual,intact,2,1,1,-0.03478260869565197
actual,intact,2,1,1,0.17931034482758623
actual,intact,2,1,1,0.26086956521739135
actual,intact,2,1,1,0.15000000000000002
actual,intact,2,1,1,-0.0625
actual,intact,2,1,1,-0.08799999999999986
actual,intact,2,1,1,0.15000000000000002
actual,intact,2,1,1,-0.020000000000000018
actual,intact,2,1,1,-0.04615384615384621
actual,intact,2,1,1,-0.020000000000000018
actual,intact,2,1,1,0.25365853658536586
actual,intact,2,1,2,-0.035211267605633756
actual,intact,2,1,2,-0.06944444444444442
actual,intact,2,1,2,0.17877094972067042
actual,intact,2,1,2,-0.04672897196261694
actual,intact,2,1,2,-0.07462686567164178
actual,intact,2,1,2,-0.08620689655172398
actual,intact,2,1,2,0.26056338028169024
actual,intact,2,1,2,0.17877094972067042
actual,intact,2,1,2,-0.04672897196261694
actual,intact,2,1,2,0.26056338028169024
actual,intact,2,1,2,0.08695652173913038
actual,intact,2,1,2,0.0
actual,intact,2,1,2,0.0
actual,intact,2,1,2,0.26056338028169024
actual,intact,2,1,2,0.004987531172069848
actual,intact,2,1,2,-0.06329113924050622
actual,intact,2,1,2,-0.035211267605633756
actual,intact,2,1,2,-0.020242914979756943
actual,intact,2,1,2,0.4134078212290503
actual,intact,2,1,2,-0.06329113924050622
actual,intact,2,1,2,-0.035211267605633756
actual,intact,2,1,2,0.10447761194029848
actual,intact,2,1,2,-0.020242914979756943
actual,intact,2,1,2,-0.04672897196261694
actual,intact,2,1,2,0.26056338028169024
actual,intact,2,1,2,-0.04672897196261694
actual,intact,2,1,2,0.31983805668016196
actual,intact,2,1,2,0.31983805668016196
actual,intact,2,1,2,0.2149532710280373
actual,intact,2,1,2,0.0
actual,intact,2,1,2,0.17877094972067042
actual,intact,2,1,2,0.14936708860759496
actual,intact,2,1,2,0.26056338028169024
actual,intact,2,1,2,-0.05586592178770955
actual,intact,2,1,2,-0.035211267605633756
actual,intact,2,1,2,-0.06329113924050622
actual,intact,2,1,2,-0.06329113924050622
actual,intact,2,1,2,0.04700162074554293
actual,intact,2,1,2,-0.06329113924050622
actual,intact,2,1,2,-0.020242914979756943
actual,intact,2,1,2,-0.04672897196261694
actual,intact,2,1,2,-0.020242914979756943
actual,intact,2,1,2,-0.07905138339920947
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,0.12426729191090269
actual,intact,2,1,3,-0.056577086280056754
actual,intact,2,1,3,0.21451104100946383
actual,intact,2,1,3,0.10367170626349897
actual,intact,2,1,3,-0.0873362445414847
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.056577086280056754
actual,intact,2,1,3,-0.04731861198738163
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.08008008008008005
actual,intact,2,1,3,0.0
actual,intact,2,1,3,0.0
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.10107391029690449
actual,intact,2,1,3,0.3615384615384615
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.020491803278688492
actual,intact,2,1,3,-0.056577086280056754
actual,intact,2,1,3,-0.0641025641025641
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,0.10367170626349897
actual,intact,2,1,3,-0.020491803278688492
actual,intact,2,1,3,0.21451104100946383
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.04731861198738163
actual,intact,2,1,3,-0.020491803278688492
actual,intact,2,1,3,-0.020491803278688492
actual,intact,2,1,3,-0.04731861198738163
actual,intact,2,1,3,0.0
actual,intact,2,1,3,-0.056577086280056754
actual,intact,2,1,3,0.14871794871794863
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.056577086280056754
actual,intact,2,1,3,-0.035650623885918
actual,intact,2,1,3,-0.0641025641025641
actual,intact,2,1,3,0.14871794871794863
actual,intact,2,1,3,0.04597701149425293
actual,intact,2,1,3,0.14871794871794863
actual,intact,2,1,3,0.0
actual,intact,2,1,3,-0.04731861198738163
actual,intact,2,1,3,-0.020491803278688492
actual,intact,2,1,3,0.08608608608608614
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.07125890736342044
actual,intact,2,1,4,-0.057306590257879764
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,-0.07658643326039383
actual,intact,2,1,4,0.2017699115044248
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.057306590257879764
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,0.08519269776876259
actual,intact,2,1,4,0.0
actual,intact,2,1,4,0.0
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.10243277848911658
actual,intact,2,1,4,-0.06493506493506485
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.020746887966804906
actual,intact,2,1,4,-0.057306590257879764
actual,intact,2,1,4,0.1480519480519481
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.07658643326039383
actual,intact,2,1,4,-0.020746887966804906
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,-0.020746887966804906
actual,intact,2,1,4,-0.020746887966804906
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,0.0
actual,intact,2,1,4,-0.057306590257879764
actual,intact,2,1,4,-0.06493506493506485
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.057306590257879764
actual,intact,2,1,4,-0.036101083032491044
actual,intact,2,1,4,-0.06493506493506485
actual,intact,2,1,4,-0.06493506493506485
actual,intact,2,1,4,-0.09151414309484185
actual,intact,2,1,4,-0.06493506493506485
actual,intact,2,1,4,0.0
actual,intact,2,1,4,-0.047923322683705916
actual,intact,2,1,4,-0.020746887966804906
actual,intact,2,1,4,-0.08113590263691695
periodic,2B,2,1,-2,0.08904109589041087
periodic,2B,2,1,-2,-0.05586592178770955
periodic,2B,2,1,-2,0.05862068965517242
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,-0.06329113924050622
periodic,2B,2,1,-2,-0.07905138339920947
periodic,2B,2,1,-2,-0.07462686567164178
periodic,2B,2,1,-2,-0.06329113924050622
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,-0.08620689655172398
periodic,2B,2,1,-2,0.0
periodic,2B,2,1,-2,0.0
periodic,2B,2,1,-2,-0.035211267605633756
periodic,2B,2,1,-2,0.004987531172069848
periodic,2B,2,1,-2,-0.0828729281767957
periodic,2B,2,1,-2,-0.06329113924050622
periodic,2B,2,1,-2,0.31944444444444453
periodic,2B,2,1,-2,0.10447761194029848
periodic,2B,2,1,-2,-0.06944444444444442
periodic,2B,2,1,-2,-0.05586592178770955
periodic,2B,2,1,-2,-0.05586592178770955
periodic,2B,2,1,-2,0.0
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,0.17877094972067042
periodic,2B,2,1,-2,0.14936708860759496
periodic,2B,2,1,-2,-0.020242914979756943
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,-0.08620689655172398
periodic,2B,2,1,-2,0.28358208955223874
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-2,0.2149532710280373
periodic,2B,2,1,-2,0.14936708860759496
periodic,2B,2,1,-2,0.17877094972067042
periodic,2B,2,1,-2,-0.020242914979756943
periodic,2B,2,1,-2,-0.07462686567164178
periodic,2B,2,1,-2,-0.035211267605633756
periodic,2B,2,1,-2,-0.09406657018813314
periodic,2B,2,1,-2,-0.06329113924050622
periodic,2B,2,1,-2,0.0
periodic,2B,2,1,-2,-0.06329113924050622
periodic,2B,2,1,-2,-0.035211267605633756
periodic,2B,2,1,-2,-0.04672897196261694
periodic,2B,2,1,-1,0.09014084507042253
periodic,2B,2,1,-1,-0.05517241379310356
periodic,2B,2,1,-1,-0.0851063829787233
periodic,2B,2,1,-1,-0.04615384615384621
periodic,2B,2,1,-1,-0.0625
periodic,2B,2,1,-1,-0.07804878048780495
periodic,2B,2,1,-1,0.10526315789473684
periodic,2B,2,1,-1,-0.0625
periodic,2B,2,1,-1,-0.04615384615384621
periodic,2B,2,1,-1,-0.04615384615384621
periodic,2B,2,1,-1,0.05957446808510647
periodic,2B,2,1,-1,0.0
periodic,2B,2,1,-1,0.0
periodic,2B,2,1,-1,-0.03478260869565197
periodic,2B,2,1,-1,-0.09846153846153838
periodic,2B,2,1,-1,-0.08181818181818179
periodic,2B,2,1,-1,-0.0625
periodic,2B,2,1,-1,-0.0685714285714285
periodic,2B,2,1,-1,-0.0736842105263158
periodic,2B,2,1,-1,-0.0685714285714285
periodic,2B,2,1,-1,0.17931034482758623
periodic,2B,2,1,-1,-0.05517241379310356
periodic,2B,2,1,-1,0.0
